"Gene","entrez","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBLN7","129804",194.213237951472,-1.03752277071504,0.172387859207483,-6.01853735805312,1.76000098325383e-09,8.85320108746716e-08
"EPN3","55040",25.2074712004819,-1.03799138946587,0.194656609250249,-5.33242304725154,9.69108419708827e-08,2.62523499877487e-06
"FNDC9","408263",139.965607691666,-1.03878997229198,0.255753159520719,-4.06168969422965,4.87188075070938e-05,0.000479494825190925
"KCNH1-IT1","100874296",14.4207780570294,-1.03917218480844,0.195109886885945,-5.32608675754044,1.00351213655509e-07,2.69509765910178e-06
"PRMT8","56341",203.828048228653,-1.04071305474466,0.242142102405241,-4.29794341589949,1.72390154860257e-05,0.000203841845198083
"LOC101928214","101928214",12.3203464854483,-1.04098024905461,0.323364941120637,-3.21921184605556,0.00128543481426019,0.00687616421073223
"LINC02923","105374323",16.2333424052206,-1.04187452949106,0.230905862984021,-4.51211812479253,6.41834238713043e-06,9.06623460986622e-05
"BSN","8927",8080.70484240435,-1.04315443762047,0.22840006199777,-4.5672248444077,4.94223794837486e-06,7.26405360518427e-05
"NEGR1-IT1","100852409",3.96935164517012,-1.04409320933595,0.365951974675812,-2.85308805960368,0.00432966219121348,0.0182590886914105
"SLC26A4","5172",94.9007715232125,-1.0446528238539,0.197895837932634,-5.27880138747287,1.30031652737123e-07,3.34850234636963e-06
"NELL1","4745",598.307371212276,-1.04481878033967,0.227950261834815,-4.58353840846561,4.57172861425091e-06,6.78559036445363e-05
"SPRY4-AS1","101926941",17.9077466112751,-1.04611853208287,0.268468659749044,-3.89661323247469,9.75472110968681e-05,0.000840787091129148
"LOC102723654","102723654",3.17880126651233,-1.04686651842433,0.39133068721044,-2.67514547833397,0.00746968289440746,0.0284113102844907
"MACROD2-IT1","140848",3.16121335223818,-1.04717195160399,0.417095646256647,-2.51062786438113,0.0120516667987491,0.0416103013461996
"LOC101928295","101928295",7.30616011065712,-1.04779278630172,0.337625039656431,-3.10342143867041,0.00191297016033038,0.00947041303424318
"LOC105375690","105375690",52.591254211231,-1.04824506529231,0.175746081617982,-5.9645430250381,2.45319624215073e-09,1.17184128281545e-07
"LRP8-DT","105378732",5.48881068648118,-1.04845968940897,0.302251148688651,-3.46883607873063,0.000522718282771258,0.0032953474977528
"TRNT","4576",11.2378079197835,-1.04889405477114,0.368649006221535,-2.84523771139864,0.00443782910341317,0.0186351895030991
"LAMP5","24141",796.672685439967,-1.04943182283235,0.287679189419247,-3.64792401199021,0.000264367795832074,0.00189932022870125
"HRH2","3274",274.08819845339,-1.04947829924865,0.157191445165419,-6.67643393789173,2.44826349064487e-11,2.41644378849516e-09
"FRMPD4","9758",1234.54525763659,-1.04971963089556,0.181423015215099,-5.78603342939146,7.20678780675931e-09,2.91702428069709e-07
"RALYL","138046",505.602357996289,-1.04973356910539,0.182888484888261,-5.73974665352356,9.48182903839025e-09,3.70371369479593e-07
"THRB","7068",1987.72113678163,-1.05055944559456,0.142697736473442,-7.36213111404247,1.80997059402744e-13,3.65357160941487e-11
"GRASLND","386597",90.0150178556659,-1.05058746709243,0.217972821843755,-4.8198094524165,1.4369540157794e-06,2.60483298063186e-05
"IGFBP6","3489",122.143778037744,-1.05078559830801,0.214826047682697,-4.89133235770387,1.0015567804215e-06,1.89460148402828e-05
"LOC107985414","107985414",34.68673269384,-1.05143449042611,0.17252574254747,-6.09436293332753,1.09874128203779e-09,5.92714090213767e-08
"SLC30A2","7780",3.32593042351159,-1.05194756830846,0.391915755889745,-2.68411655438623,0.00727217489449222,0.0278088252381902
"LOC101928335","101928335",22.3582819450571,-1.05307231023217,0.252161266220075,-4.17618584336063,2.96437663127358e-05,0.000320488652519999
"ABLIM2","84448",820.282470863933,-1.0548649827566,0.170815042298102,-6.17548061672271,6.59624991344899e-10,3.88669429928422e-08
"PITPNM2","57605",981.496160195078,-1.05510790850226,0.172327791109349,-6.12267993287715,9.20144138039556e-10,5.10451592038681e-08
"SNORD3A","780851",56800.4167803418,-1.05632458776106,0.329365986142564,-3.2071453404537,0.00134059247482953,0.0071140531466191
"RTKN2","219790",31.7344063544418,-1.05673209437265,0.194114254058888,-5.44386654908955,5.21362855779658e-08,1.53168084804074e-06
"CAMK1G","57172",448.640149903127,-1.05693382047445,0.241179774551569,-4.38234848854814,1.1740681170937e-05,0.000147527081315774
"MAL2","114569",856.016483471195,-1.05694937458745,0.216786342413605,-4.8755348829628,1.08514017828113e-06,2.03304586215928e-05
"HECW1-IT1","100127950",14.976239982731,-1.0578189364363,0.33071883505846,-3.19854457714605,0.0013812317717458,0.00728400129350794
"ANAPC1P4","730268",19.7552839343528,-1.05790000348767,0.236694733093166,-4.469469977903,7.84136640200127e-06,0.000106392312222817
"LOC105374760","105374760",5.82573194240907,-1.05853382063557,0.325141728853845,-3.25560740655161,0.00113150090178358,0.00618014198605254
"BAAT","570",7.88245466336545,-1.0591721261307,0.242941153177045,-4.35978883066724,1.30188014818597e-05,0.000160746748525819
"RIMS4","140730",1524.08345331534,-1.0613954264809,0.210980224965472,-5.03078156568754,4.8848442914909e-07,1.03059344701394e-05
"LOC105369331","105369331",3.67476027019062,-1.06174805744221,0.377743569718018,-2.81076408060312,0.00494240111079135,0.0203658430073014
"LOC338694","338694",2.34364866530375,-1.06216027202327,0.428521761362226,-2.47866122048686,0.0131876497399884,0.0446940191794582
"MTCL1","23255",496.969746343775,-1.06276594589277,0.112984962815978,-9.40626008457193,5.14104492251655e-21,1.4623001230518e-17
"LOC105374365","105374365",7.12483118132818,-1.0632727609015,0.325582248319972,-3.26575778129202,0.00109171588370256,0.00599526107706234
"LINC03000","105377703",18.7583929243822,-1.06494238647369,0.406704856995014,-2.61846488468847,0.00883263818688791,0.0324742166382314
"VSIG2","23584",19.5900688633711,-1.06497273783725,0.215129195032435,-4.95038684859434,7.40661095668964e-07,1.468441516422e-05
"LOC105371123","105371123",2.52730676345045,-1.06551770090075,0.418139559772693,-2.54823461688241,0.0108269628775455,0.0381307985718871
"SYN2","6854",5509.03821910738,-1.06606341605126,0.239519307172126,-4.45084543971712,8.55328873467281e-06,0.00011402441326393
"ANKRD2","26287",21.791582988144,-1.06737389008032,0.307450780565964,-3.47169029174513,0.000517192634687784,0.00326709532689509
"LOC105369843","105369843",2.66706644511327,-1.06760476038035,0.37251536560127,-2.86593482837184,0.0041577983142295,0.0176703604530851
"KIAA1522","57648",451.983945950454,-1.06761152116274,0.189676287417696,-5.62859773194366,1.81680551707675e-08,6.38699000205587e-07
"EFNA5","1946",232.674463108321,-1.06769427118429,0.16809324349195,-6.35179766303586,2.12813130625377e-10,1.48296152138236e-08
"LOC107986484","107986484",6.86546494009034,-1.06775180565088,0.317792116809031,-3.35990652119453,0.000779688489412139,0.00454281069957673
"NRAD1","121838",7.3527583345155,-1.06850344574755,0.311630737699887,-3.42874856836671,0.000606370990442101,0.00371492765791119
"ALOXE3","59344",10.5571448990096,-1.06905728501346,0.330356580999929,-3.23607079894586,0.0012118732221099,0.00654532873698852
"LRRTM4","80059",473.946531256718,-1.07098258462186,0.162634058681401,-6.58522939970345,4.54183584434165e-11,4.03707272436823e-09
"TYRP1","7306",45.7234527482225,-1.07099503941442,0.262681734265123,-4.07715840010968,4.55894365092409e-05,0.000455428572637653
"LINC01257","116437",11.1080817567092,-1.07158473468129,0.374788981451909,-2.85916819253874,0.00424753513000055,0.0179736109206732
"TMEM74B","55321",80.8903078479301,-1.0727889513117,0.178917961292858,-5.99598242434551,2.02258897288699e-09,9.9189284927411e-08
"LOC105379085","105379085",6.83155946760539,-1.07283709892785,0.368664845566621,-2.91006075526118,0.00361358503786147,0.0157951730461874
"LOC100996385","100996385",41.6950938154505,-1.07334823744507,0.220575860675227,-4.8661183239151,1.13811395457356e-06,2.11205868390852e-05
"TSPAN13","27075",783.54382155573,-1.07388593764717,0.180064125605124,-5.96390832453862,2.46274946977933e-09,1.17282352222916e-07
"TMEM52","339456",10.0605062320804,-1.07398870719713,0.317142700636353,-3.38645254972652,0.000708025194565495,0.00420993772093599
"SNORA65","26783",8.19127933164586,-1.07538013588846,0.407377845305759,-2.63976096952776,0.00829645198242212,0.0308692341094093
"LOC105369863","105369863",659.846860946038,-1.07570497049164,0.254393076759316,-4.22851511603587,2.35238713986409e-05,0.000264343602837711
"LINC00443","100874173",6.26550202115919,-1.07578372081619,0.390994934554097,-2.75140065955853,0.00593410150550186,0.0235723893651633
"ABRA","137735",12.0422884785434,-1.07660220579719,0.326908324882,-3.29328476472967,0.000990241261426838,0.00551096915466434
"LOC101929550","101929550",12.2840234649928,-1.07756133797138,0.305405163937642,-3.52830097591733,0.000418236321579451,0.00274622833779179
"IGSF9B","22997",1136.55480016084,-1.07841146826521,0.205897570315472,-5.23761143277648,1.62668086795423e-07,4.05542557741449e-06
"CD28","940",5.87346368858678,-1.07847936499831,0.352407364939705,-3.06032016437237,0.00221100497317557,0.0106640856483301
"ADAM7","8756",2.85673360749594,-1.07903330256505,0.412995215594371,-2.61270170167015,0.0089829668459834,0.0329224630054034
"LOC105372699","105372699",13.3931301810329,-1.07905204417006,0.30634947329997,-3.52229116814405,0.000427833965944476,0.00279984712956929
"H4C1","8359",40.2481746126361,-1.0801911782622,0.18023338043214,-5.9932914517403,2.05635825942938e-09,1.00687538687052e-07
"RAB27B","5874",1245.87872870815,-1.08255201244258,0.22960180753142,-4.71491067113848,2.41816814801665e-06,4.01377427136048e-05
"PDE1B","5153",694.379412469728,-1.08294484009401,0.175782347856539,-6.16071439083193,7.24174993349017e-10,4.22017392435241e-08
"SLC39A4","55630",35.6296844587253,-1.08310303476953,0.207418257386578,-5.22183075114205,1.77162854865414e-07,4.35091946862564e-06
"LOC100128253","100128253",17.6785560568975,-1.08526578132085,0.40072218877188,-2.70827473928244,0.0067634007810979,0.0262157189840177
"CCNYL2","414194",8.28963144194572,-1.08557894153026,0.320060429308032,-3.39179368057863,0.000694367049572337,0.00414052911130537
"GCNT4","51301",180.630958319417,-1.08572070652699,0.214420474018966,-5.06351229515031,4.11601823301718e-07,8.94319294962789e-06
"OPRD1","4985",286.673573368282,-1.08593941527994,0.234635816392472,-4.62819117718801,3.68873419865265e-06,5.69378962049552e-05
"GABRD","2563",683.145974587331,-1.08661911867401,0.277857067725424,-3.91071253853364,9.20242426477561e-05,0.000803791662697833
"MIR31HG","554202",67.1545004839196,-1.08724767921592,0.220890767154233,-4.92210558740453,8.56179960089246e-07,1.66593026065126e-05
"SNORA51","677831",3.82531359372749,-1.08749100852132,0.442851056497129,-2.4556586070341,0.0140626681158638,0.0470228449299078
"CA11","770",3284.1343001349,-1.08756014580654,0.175095363816361,-6.21124467320087,5.25665496228911e-10,3.17510078108304e-08
"LOC107986898","107986898",6.37170237070716,-1.08763096016137,0.312509150707271,-3.48031716095303,0.000500820529245843,0.00318489282907397
"NPY1R","4886",204.188520496995,-1.08906315596424,0.199936631595925,-5.44704163149677,5.12144794001436e-08,1.5088499354724e-06
"NEGR1","257194",2806.09428821854,-1.08918283959445,0.148357406273999,-7.34161419338144,2.11032985996327e-13,4.15270444393276e-11
"CAMKK1","84254",1372.46187259117,-1.09113502806344,0.199400011477859,-5.47209109957647,4.44756086830593e-08,1.34840391906546e-06
"FOXP2","93986",168.332033095201,-1.09211468306198,0.188400421424203,-5.79677409851949,6.76026543543779e-09,2.76129484261067e-07
"ABCA4","24",18.8261809503311,-1.09313688409941,0.194441383294075,-5.62193533897123,1.88829947867579e-08,6.57918865131492e-07
"LINC00621","100996930",30.8294334985068,-1.09318028726532,0.166492594301851,-6.56593941519935,5.1705837069807e-11,4.55710487391584e-09
"WIF1","11197",525.842762723337,-1.09324721056941,0.342868202056111,-3.18853484812366,0.00142995772954952,0.00748669970584764
"MIMT1","100073347",10.9382401371601,-1.09361089594768,0.24483348786449,-4.46675373326776,7.94154589787062e-06,0.000107471923898173
"SLC9A2","6549",101.369225553595,-1.09382266936458,0.223130840323328,-4.90215815877167,9.47894699675158e-07,1.81614999163725e-05
"CIT","11113",2366.5889948598,-1.09403306123992,0.165831799169874,-6.59724532156359,4.18867358200352e-11,3.83202394835457e-09
"TP53I11","9537",555.318108713371,-1.0943167569187,0.207298124317122,-5.2789515608189,1.29925142502213e-07,3.34850234636963e-06
"SLC26A4-AS1","286002",650.132369463183,-1.09438301481261,0.280786611336281,-3.89756124625876,9.71662531382155e-05,0.000838427393322803
"CHRNA7","1139",4.86879646100206,-1.09447137869676,0.409584185641874,-2.6721524342586,0.00753664037537177,0.02859645938208
"XKR7","343702",112.940393168704,-1.09514353702219,0.162728490330574,-6.72988199421911,1.69800740839034e-11,1.80092392521074e-09
"CENPVL3","347549",16.7205400948989,-1.09557857378688,0.228936726870463,-4.78550815661301,1.70555259253406e-06,3.01635685152066e-05
"TSPOAP1","9256",3465.22267731438,-1.09694300828922,0.135946291791712,-8.06894394714262,7.09088082037092e-16,2.97562280175412e-13
"LOC105375688","105375688",9.38387732799246,-1.09732158263688,0.328972536530388,-3.3356024007661,0.000851148004609766,0.00485962021318073
"LOC107985363","107985363",20.4306595922751,-1.09767494940958,0.257958746367848,-4.25523447010515,2.08830060322913e-05,0.000240215989977327
"SLC26A8","116369",39.1141056897061,-1.09944157465186,0.189575785636935,-5.79948315106787,6.6519621332751e-09,2.72417004222397e-07
"PRSS3","5646",148.634358651488,-1.0995832105497,0.253272660103809,-4.34149982907361,1.41513388841103e-05,0.000173226561426464
"LOC107984131","107984131",215.954834807436,-1.09964643655616,0.316694001338962,-3.47226796815514,0.000516080920509035,0.00326123519401559
"CNTNAP2-AS1","101928700",3.30496111653399,-1.10009593221478,0.406413477340185,-2.70683920084164,0.00679271498272547,0.0262967664414148
"GLI1","2735",18.6150027449119,-1.10030372687923,0.330334329038919,-3.33087914320159,0.000865721799216389,0.00493113119495401
"RIMS2","9699",2719.39675559534,-1.10055996669991,0.146660885035128,-7.5041137685505,6.18455745766e-14,1.47711781477302e-11
"LINC00473","90632",16.1497881655665,-1.1010132775934,0.304656045019224,-3.61395513266092,0.000301561269271392,0.00211485786683836
"LINC01117","102724224",2.80010825150287,-1.10103064753536,0.415521757252053,-2.64975450339049,0.00805502781923031,0.0301791055452135
"NPR3","4883",42.0865939922338,-1.10183697863441,0.270713604065062,-4.07012045973722,4.69888351123057e-05,0.000466569224927519
"ARPP21","10777",1596.55124283362,-1.10203804916647,0.16364030805107,-6.73451463329278,1.64478050686715e-11,1.75637858357882e-09
"LOC105372347","105372347",3.59347154610493,-1.10245250531064,0.446121606323177,-2.47119280860834,0.0134663192006265,0.0454121788261695
"ADGRL2","23266",1037.3204811281,-1.10292772026056,0.161432219625608,-6.83214120959536,8.36564398974359e-12,9.65846011627666e-10
"POU6F2","11281",84.4848013431212,-1.10311285157972,0.201880294630737,-5.46419279602023,4.65017925214279e-08,1.39764465361233e-06
"STRIP2","57464",439.967766153289,-1.10376870183493,0.217200500166154,-5.08179631718421,3.73882203220741e-07,8.21490616177707e-06
"CACNA1B-AS1","105376331",11.9814515758148,-1.10614476968434,0.359666248879668,-3.07547559196865,0.00210167129662854,0.0102260620036954
"PADI4","23569",7.62171083669255,-1.10687950441841,0.453624142084686,-2.44008067853621,0.0146839821095654,0.048694481424916
"NXPH2","11249",99.6312219654507,-1.10708397467776,0.182300845776567,-6.07284058371638,1.25667194893788e-09,6.61931850814283e-08
"LINC01397","104355139",2.73568868618419,-1.10738172645431,0.433627494508916,-2.55376271218325,0.0106565852738519,0.0376579218486873
"TJP3","27134",15.9381603932867,-1.10766166640098,0.241235020981219,-4.59162878547064,4.39800118425332e-06,6.558849430549e-05
"SNORA14A","677801",9.20592723939992,-1.10865554926272,0.446978477615733,-2.48033318108849,0.0131259667445433,0.0445283798659082
"LRRC2","79442",207.037473715702,-1.10965818323446,0.226563240551869,-4.89778562723382,9.69226893950757e-07,1.8457194800932e-05
"LOC107985079","107985079",3.39404827992948,-1.11020542236428,0.345941045563204,-3.20923300834922,0.00133089588433838,0.00707219266799918
"LOC105369673","105369673",19.5327502101759,-1.11178687131558,0.212755379360273,-5.22565809926204,1.73536766410585e-07,4.28203339704605e-06
"SGCZ","137868",70.2902769531486,-1.11257995479556,0.134773564329967,-8.25517942132645,1.5167421202313e-16,8.32558376452576e-14
"LOC105375829","105375829",5.072226150468,-1.11319362899928,0.33691738422886,-3.30405518120464,0.000952970727076581,0.005340596114772
"LOC107984613","107984613",3.59189753582764,-1.11593000797175,0.446029956730112,-2.50191717200507,0.0123522819668506,0.0424374874468894
"CA4","762",166.119991391056,-1.11618532913964,0.154107410279466,-7.2429049785179,4.39174618832348e-13,7.76321778193588e-11
"LOC107987138","107987138",43.3233039251662,-1.11717553832761,0.459471324336615,-2.4314369127183,0.0150390671012925,0.0495777401185588
"PTPN3","5774",396.48571709476,-1.11726711746593,0.270626828817895,-4.12844181911373,3.6522982533794e-05,0.000381291650823272
"CCNO","10309",38.3371212053996,-1.11785421268664,0.357279226008164,-3.12879711808684,0.00175523454718328,0.00885199524698103
"HTR6","3362",37.121952243464,-1.11808806532936,0.234870302305447,-4.76044887052298,1.93162866648945e-06,3.32993848785358e-05
"LOC101929201","101929201",12.8574217350484,-1.11840683406115,0.235555642191116,-4.74795179456469,2.05486994746662e-06,3.49987865630569e-05
"LOC105371967","105371967",24.0940215968401,-1.11841960112816,0.295180709073783,-3.78893188730907,0.000151296384909339,0.00120482598397643
"GRM1","2911",682.323471149503,-1.12060502512434,0.21703403833859,-5.16326855318476,2.42674587031244e-07,5.6930762189253e-06
"LOC105374329","105374329",1.8983935269544,-1.12095179720448,0.448958463140088,-2.49678286352899,0.0125325670871195,0.0429095372957636
"CYP4F29P","54055",6.44602575040903,-1.12223087791649,0.419296048003892,-2.67646423871392,0.00744035055206313,0.0283307396948949
"SLC10A4","201780",34.1505526537614,-1.12256124406643,0.216080209482435,-5.19511364208337,2.04594821359638e-07,4.93171245816667e-06
"LOC105371486","105371486",8.05464967727929,-1.12339407482535,0.424573071141967,-2.64593812274477,0.00814647166020184,0.0304633447238431
"NHSL2","340527",611.984940973927,-1.12342469445393,0.209429458206299,-5.3642152545097,8.13019030659688e-08,2.24913699657651e-06
"ESRP1","54845",4.3430957383464,-1.12456018006923,0.419888073495966,-2.67823796638519,0.00740106158933825,0.0282026795468858
"GJD2","57369",48.1991611977536,-1.12538611823705,0.224625713824463,-5.01005027018635,5.44158194246803e-07,1.12976918258752e-05
"SYBU-AS1","100132813",37.3576672816907,-1.12603975780769,0.27031164894862,-4.16570932916664,3.1038596998695e-05,0.000332466834267432
"TAC3","6866",81.5338973493343,-1.12689546450947,0.231373637926724,-4.87045747565399,1.11340162348686e-06,2.07852684938287e-05
"CNTN4","152330",871.176076966275,-1.1272443634246,0.201778420058354,-5.58654569254038,2.31630624780592e-08,7.84335388326316e-07
"SLC16A10","117247",142.474496681599,-1.12816230145197,0.193850219125017,-5.81976283825813,5.89311850758784e-09,2.46832519230801e-07
"SNORA71B","26776",19.9736995963507,-1.12898951918429,0.408692215707033,-2.76244439163382,0.00573703335764849,0.0229537592782135
"KIAA1549L","25758",3740.2545901153,-1.12915026943989,0.217656543398931,-5.18776165332338,2.12836764065808e-07,5.11069583583346e-06
"OLFM4","10562",18.1715536343301,-1.12925141614402,0.357114510458193,-3.16215494770891,0.00156606210094868,0.00806965119391903
"MLIP","90523",709.913541797848,-1.12931952956593,0.195354533911788,-5.78087186896758,7.43144758762209e-09,2.98478988602721e-07
"FGF18","8817",3.95628083553156,-1.13030192588654,0.397673254230026,-2.84228801877821,0.00447910067186139,0.018771092363889
"LOC105377979","105377979",15.4515130740816,-1.13160570039404,0.355241971480348,-3.18545045698982,0.00144528848156474,0.0075547744110206
"LINC02687","399886",4.28708653574289,-1.13213316542537,0.360634514172815,-3.1392812416253,0.00169362815657623,0.008612097799928
"LOC105377921","105377921",39.581222456918,-1.13223084866594,0.230231376986815,-4.91779558235791,8.75242389721566e-07,1.69040641293879e-05
"SLC2A13","114134",2515.81719550832,-1.13230094507769,0.217850351281355,-5.19760899359449,2.0186818135326e-07,4.87349664983086e-06
"CALB2","794",320.153721583763,-1.13551031651306,0.28982098889222,-3.9179712996402,8.9297335083551e-05,0.000784152405302875
"LOC105378798","105378798",11.0148031103577,-1.13612331864212,0.253109688834761,-4.48865993187572,7.1672605523811e-06,9.91574719603242e-05
"SCARNA4","677771",8.19459811432861,-1.13684665988837,0.441729985807667,-2.5736234722887,0.0100639730248553,0.0360029256805023
"SNORD115-29","100033803",22.9717661786536,-1.13697049720701,0.253931619633092,-4.4774671970739,7.55338291437878e-06,0.000103065959278274
"LOC105375689","105375689",4.66947306175126,-1.13817318465062,0.435329391531184,-2.61451031516003,0.00893554623042737,0.0327986122076034
"CEMIP","57214",719.006627436691,-1.1386689919394,0.236412398034924,-4.81645210405247,1.46133220932132e-06,2.63984770007191e-05
"LRATD1","151354",906.771347606426,-1.13868091868952,0.176884866358547,-6.43741288970084,1.21527025303187e-10,9.41172665268839e-09
"UNC5D","137970",928.665714767331,-1.13877805983578,0.216594442142381,-5.25765134401366,1.45906806695291e-07,3.68155819990506e-06
"LOC105378453","105378453",5.43446363948181,-1.13901663113273,0.376253787895671,-3.02725625037046,0.00246784655690891,0.0116373749920974
"SNORD3C","780853",29.9356414093732,-1.14068120385957,0.42696669882913,-2.67159290639682,0.0075492171303653,0.0286291826846079
"DDN-AS1","105369758",3.80365313832648,-1.14157060676087,0.336567919706249,-3.39179862346125,0.000694354524003704,0.00414052911130537
"TWSG1-DT","102724397",5.02574523256942,-1.14218818639949,0.317846701798171,-3.5935190767679,0.000326241751256924,0.00224438256669451
"NPTX1","4884",5121.39033810515,-1.14322124449117,0.231934883235906,-4.92906124573063,8.26256715895732e-07,1.61272115576704e-05
"STX1A","6804",1803.8460633276,-1.14373429309165,0.21119018937743,-5.41566015193832,6.10629871282413e-08,1.75762533695346e-06
"FAM246C","117134596",5.25302837978121,-1.14402166916622,0.337894448355536,-3.38573680252499,0.000709874328391026,0.00421772654513833
"LOC105372068","105372068",4.2228070127836,-1.14463106140113,0.428599234035129,-2.67063254085823,0.00757084756369079,0.02869145816046
"LOC105371634","105371634",3.53548449914308,-1.1451434755104,0.462183731670535,-2.47768018872354,0.0132239617547074,0.0447771434142792
"SNORD115-38","100033812",9.09884161271965,-1.14644195743067,0.247464665137321,-4.63275012129306,3.60839973368901e-06,5.58356136833144e-05
"DRICH1","51233",15.5344087820644,-1.14769633409295,0.256657584922178,-4.4717023829276,7.75993733968126e-06,0.000105470425492592
"SNORA9","677798",12.9026773602472,-1.14842046122881,0.455285305183916,-2.52241934486529,0.0116550674506199,0.0405136929668922
"KCNA3","3738",556.613604421491,-1.14864769397107,0.210276386580502,-5.46256150131876,4.69312860799264e-08,1.40529320751093e-06
"SNORD110","692213",6.89248110907551,-1.14893559598045,0.373779706226744,-3.07383086037174,0.00211329208803648,0.0102735426226287
"EPHA3","2042",283.207851076048,-1.15021374733043,0.165639746504562,-6.94406850772832,3.80965605647275e-12,5.02938897446917e-10
"LINC02934","105369168",5.12664258089187,-1.15109939241926,0.334195503257783,-3.44438923084898,0.000572351102275507,0.00354748836925437
"EMX1","2016",139.956270943174,-1.15168170990895,0.231683930851832,-4.97091751540367,6.66367967354954e-07,1.34859773367411e-05
"LOC105376360","105376360",46.5139069311036,-1.15207871083324,0.265578859269893,-4.33799103588455,1.43791018128489e-05,0.000175670963498796
"SERPINF1","5176",428.056153092249,-1.1521252355073,0.173619947285473,-6.63590361315412,3.22520554338915e-11,3.04864746349123e-09
"TRHDE-AS1","283392",83.2772627509785,-1.1523994794486,0.206181720085999,-5.58924175706717,2.28063255459037e-08,7.74771241780928e-07
"GRM7-AS2","105376946",8.33688665043238,-1.15307723312268,0.347723932256772,-3.31607095789773,0.000912926457963439,0.00515031428358458
"LOC105370122","105370122",3.20018356247937,-1.15476882267228,0.456371788842062,-2.53032472844617,0.0113957004364579,0.0397268718948073
"LOC107986019","107986019",23.7901256736864,-1.15528964330682,0.360742638565182,-3.20253144430574,0.00136225427266157,0.00720334826483611
"HCAR1","27198",12.6487371780663,-1.15871912813976,0.30687967326509,-3.77580931252761,0.000159488972007106,0.00125505305738388
"AKAP5","9495",1105.91352402344,-1.15918730001897,0.232790576866447,-4.97952844837014,6.37393836284487e-07,1.30154780496597e-05
"LOC105377855","105377855",5.66065817948594,-1.16092274013215,0.372863372822791,-3.11353386990868,0.00184861290629994,0.0092174343605279
"MAPK13","5603",140.896377890292,-1.16179814805372,0.195034043423704,-5.95689925542771,2.57068600151712e-09,1.21866096387072e-07
"CASP4LP","643733",4.66052498641954,-1.16395762789828,0.38733453779676,-3.00504477219902,0.00265541758690751,0.0123506325938996
"LOC107986608","107986608",2.6186253479171,-1.16439032017086,0.471247120528262,-2.47086988853235,0.0134784848402832,0.0454434088020236
"MESP2","145873",7.08188161072192,-1.1661244310395,0.239676614977656,-4.86540762914317,1.14221147810812e-06,2.11652953665279e-05
"LOC105374934","105374934",15.5574726435777,-1.16617300142457,0.391718311555291,-2.97707042796739,0.00291017150167411,0.0132672950523648
"HABP2","3026",8.5706681613802,-1.16621167901665,0.401487868177088,-2.90472457937947,0.00367576395423627,0.016017730167151
"DLX2","1746",17.2864664979233,-1.16714033588804,0.286117758895929,-4.07923066499541,4.51849862192654e-05,0.000452689032605948
"LINC01250","101927554",30.8727109769335,-1.16763349212949,0.229660350780534,-5.08417534050224,3.69226734362154e-07,8.14694362815449e-06
"PRDM6","93166",33.7913179286275,-1.16767268518064,0.279274633976912,-4.1810910950014,2.90113598181724e-05,0.000314520937626812
"CACNA1G-AS1","253962",9.70263594193909,-1.1679674577425,0.264990093664006,-4.40758913509962,1.04527588865935e-05,0.000133925438183349
"TAFA1","407738",320.57897420871,-1.16911458459601,0.253850684974898,-4.60552070092552,4.11435052291459e-06,6.22484522054892e-05
"LOC105370559","105370559",12.4833360102016,-1.16952234353863,0.328328704516999,-3.5620472028454,0.000367974201900062,0.00247915091064796
"OSTN","344901",29.145303744024,-1.17266351011809,0.313624339556661,-3.73907048086818,0.000184701941449348,0.00141814830529256
"NUDT10","170685",174.538648829473,-1.17286223455678,0.153176473114435,-7.65693458472937,1.90423564656294e-14,5.04912922963231e-12
"LOC107984260","107984260",2.91176564327281,-1.17298433378322,0.455968228951575,-2.57251330093834,0.0100963076333485,0.0360979628879224
"SNORD114-13","767591",2.3666444487995,-1.17410382840216,0.477528361405477,-2.45871014853757,0.0139437143111973,0.0467524327972518
"POU6F2-AS2","100689074",4.28752583295403,-1.17593333572869,0.397587403923937,-2.95767251206395,0.00309971247262806,0.0139380446108048
"KCNC2","3747",1803.13748534688,-1.17605165110792,0.210824225520083,-5.57835157798736,2.42808523057551e-08,8.12512627745952e-07
"SNORD46","94161",10.0981146014578,-1.17786470930515,0.379344698674076,-3.10499847084233,0.00190280008305757,0.00942901631275028
"EWSAT1","283673",6.06300698173527,-1.17786607122338,0.296252300192371,-3.97588835752003,7.01170160366099e-05,0.000644862198046281
"LRRN4CL","221091",19.070310234147,-1.17794566783836,0.287001494362434,-4.10431893553425,4.05507719533385e-05,0.000414760559946406
"ZNF702P","79986",119.814787189431,-1.17810942468339,0.235730328258897,-4.99769984365144,5.80181992619769e-07,1.19662057910925e-05
"LOC102724087","102724087",13.8845296078295,-1.17828766776405,0.283421768636595,-4.15736474100851,3.21939769218417e-05,0.000342613996575028
"PCP4L1","654790",211.947293781823,-1.17975211023896,0.186579694916859,-6.32304662500742,2.56455877055486e-10,1.73304351648209e-08
"LOC112268101","112268101",25.7258828575376,-1.18079191992472,0.340588200193239,-3.46691963859811,0.000526459258845541,0.00331292383160887
"LOC107985118","107985118",16.6177985593996,-1.18105057586624,0.243815442277401,-4.84403516378794,1.27228400594968e-06,2.32790771802068e-05
